#Monitoring-Site	Remote-Site	?	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	Monitoring-Node	Mon-TLD	Mon-Region	Remote-Node	Rem-TLD	Rem-Region	
EDU.SLAC.STANFORD.N3	BR.UFRJ.N2	?r	.	86.3600	56.0573	276.5534	409.1026	386.0851	333.3072	239.6650	341.8300	570.5735	672.0267	663.5008	669.4492	529.6399	435.3337	442.0381	.	pinger.slac.stanford.edu	EDU	North_America	if.ufrj.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.UNESP.N1	?M	.	.	.	.	.	.	.	.	.	.	.	626.8614	802.4371	1116.9831	968.1840	1050.4190	.	pinger.slac.stanford.edu	EDU	North_America	pinger.unesp.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.UNESP.N3	?r	.	.	.	.	.	.	.	.	1312.7264	1164.0722	679.8310	675.4004	785.0123	1180.5916	818.4316	2023.0696	.	pinger.slac.stanford.edu	EDU	North_America	www.unesp.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.UOL.N1	?r	.	.	.	.	.	.	.	631.4223	313.6060	235.4730	573.1989	388.9050	400.9190	500.5531	453.3930	404.2400	.	pinger.slac.stanford.edu	EDU	North_America	www.uol.com.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BS.COB.EDU.N1	?r	.	.	.	.	.	.	.	.	.	.	.	1031.4418	612.0240	796.1616	.	367.6589	.	pinger.slac.stanford.edu	EDU	North_America	www.cob.edu.bs	BS	Latin_America
EDU.SLAC.STANFORD.N3	BS.EDLS.EDU.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3291.0987	4985.4162	.	pinger.slac.stanford.edu	EDU	North_America	www.edls.edu.bs	BS	Latin_America
EDU.SLAC.STANFORD.N3	BT.AGRIMARKET.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	797.8884	487.2301	292.8338	.	pinger.slac.stanford.edu	EDU	North_America	www.agrimarket.gov.bt	BT	South_Asia
EDU.SLAC.STANFORD.N3	BT.RUB.EDU.N1	?r	.	.	.	.	.	.	.	.	61.3614	89.7289	85.9843	203.7794	338.9507	329.7360	270.1880	132.8911	.	pinger.slac.stanford.edu	EDU	North_America	www.rub.edu.bt	BT	South_Asia
EDU.SLAC.STANFORD.N3	BW.BANKOFBOTSWANA.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	441.3777	258.4299	.	pinger.slac.stanford.edu	EDU	North_America	www.bankofbotswana.bw	BW	Africa
EDU.SLAC.STANFORD.N3	BW.BTC.N1	?r	.	.	.	.	.	.	.	.	.	.	.	308.6642	356.9301	593.6876	.	.	.	pinger.slac.stanford.edu	EDU	North_America	btc.bw	BW	Africa
EDU.SLAC.STANFORD.N3	BW.GOV.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	287.2246	304.1476	.	pinger.slac.stanford.edu	EDU	North_America	www.gov.bw	BW	Africa
EDU.SLAC.STANFORD.N3	BW.OAG.ORG.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	324.7706	380.6333	.	pinger.slac.stanford.edu	EDU	North_America	www.oag.org.bw	BW	Africa
EDU.SLAC.STANFORD.N3	BY.GRIN.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	838.9289	699.8605	621.5460	.	pinger.slac.stanford.edu	EDU	North_America	www.grin.by	BY	Europe
EDU.SLAC.STANFORD.N3	BY.MOGBIZ.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	1618.6251	756.3815	625.2967	.	pinger.slac.stanford.edu	EDU	North_America	www.mogbiz.by	BY	Europe
EDU.SLAC.STANFORD.N3	BY.MTEC.N1	?B	.	.	.	.	.	.	.	.	.	.	.	.	.	1403.2522	738.5347	615.3844	.	pinger.slac.stanford.edu	EDU	North_America	www.mtec.by	BY	Europe
